=	( ollie ( or marcel ) ) kitten	 ( marcel ( or ollie ) ) kitten
=	( ollie ( or abby ) ) kitten	 ( abby ( or ollie ) ) kitten
=	( ollie ( or millie ) ) kitten	 ( millie ( or ollie ) ) kitten
=	( ollie ( or mouse ) ) kitten	 ( mouse ( or ollie ) ) kitten
=	( ollie ( or oona ) ) kitten	 ( oona ( or ollie ) ) kitten
=	( ollie ( or mertz ) ) kitten	 ( mertz ( or ollie ) ) kitten
=	( ollie ( or pumpkin ) ) kitten	 ( pumpkin ( or ollie ) ) kitten
=	( marcel ( or ollie ) ) kitten	 ( ollie ( or marcel ) ) kitten
=	( marcel ( or abby ) ) kitten	 ( abby ( or marcel ) ) kitten
=	( marcel ( or millie ) ) kitten	 ( millie ( or marcel ) ) kitten
=	( marcel ( or mouse ) ) kitten	 ( mouse ( or marcel ) ) kitten
=	( marcel ( or oona ) ) kitten	 ( oona ( or marcel ) ) kitten
=	( marcel ( or mertz ) ) kitten	 ( mertz ( or marcel ) ) kitten
=	( marcel ( or pumpkin ) ) kitten	 ( pumpkin ( or marcel ) ) kitten
=	( abby ( or ollie ) ) kitten	 ( ollie ( or abby ) ) kitten
=	( abby ( or marcel ) ) kitten	 ( marcel ( or abby ) ) kitten
=	( abby ( or millie ) ) kitten	 ( millie ( or abby ) ) kitten
=	( abby ( or mouse ) ) kitten	 ( mouse ( or abby ) ) kitten
=	( abby ( or oona ) ) kitten	 ( oona ( or abby ) ) kitten
=	( abby ( or mertz ) ) kitten	 ( mertz ( or abby ) ) kitten
=	( abby ( or pumpkin ) ) kitten	 ( pumpkin ( or abby ) ) kitten
=	( millie ( or ollie ) ) kitten	 ( ollie ( or millie ) ) kitten
=	( millie ( or marcel ) ) kitten	 ( marcel ( or millie ) ) kitten
=	( millie ( or abby ) ) kitten	 ( abby ( or millie ) ) kitten
=	( millie ( or mouse ) ) kitten	 ( mouse ( or millie ) ) kitten
=	( millie ( or oona ) ) kitten	 ( oona ( or millie ) ) kitten
=	( millie ( or mertz ) ) kitten	 ( mertz ( or millie ) ) kitten
=	( millie ( or pumpkin ) ) kitten	 ( pumpkin ( or millie ) ) kitten
=	( mouse ( or ollie ) ) kitten	 ( ollie ( or mouse ) ) kitten
=	( mouse ( or marcel ) ) kitten	 ( marcel ( or mouse ) ) kitten
=	( mouse ( or abby ) ) kitten	 ( abby ( or mouse ) ) kitten
=	( mouse ( or millie ) ) kitten	 ( millie ( or mouse ) ) kitten
=	( mouse ( or oona ) ) kitten	 ( oona ( or mouse ) ) kitten
=	( mouse ( or mertz ) ) kitten	 ( mertz ( or mouse ) ) kitten
=	( mouse ( or pumpkin ) ) kitten	 ( pumpkin ( or mouse ) ) kitten
=	( oona ( or ollie ) ) kitten	 ( ollie ( or oona ) ) kitten
=	( oona ( or marcel ) ) kitten	 ( marcel ( or oona ) ) kitten
=	( oona ( or abby ) ) kitten	 ( abby ( or oona ) ) kitten
=	( oona ( or millie ) ) kitten	 ( millie ( or oona ) ) kitten
=	( oona ( or mouse ) ) kitten	 ( mouse ( or oona ) ) kitten
=	( oona ( or mertz ) ) kitten	 ( mertz ( or oona ) ) kitten
=	( oona ( or pumpkin ) ) kitten	 ( pumpkin ( or oona ) ) kitten
=	( mertz ( or ollie ) ) kitten	 ( ollie ( or mertz ) ) kitten
=	( mertz ( or marcel ) ) kitten	 ( marcel ( or mertz ) ) kitten
=	( mertz ( or abby ) ) kitten	 ( abby ( or mertz ) ) kitten
=	( mertz ( or millie ) ) kitten	 ( millie ( or mertz ) ) kitten
=	( mertz ( or mouse ) ) kitten	 ( mouse ( or mertz ) ) kitten
=	( mertz ( or oona ) ) kitten	 ( oona ( or mertz ) ) kitten
=	( mertz ( or pumpkin ) ) kitten	 ( pumpkin ( or mertz ) ) kitten
=	( pumpkin ( or ollie ) ) kitten	 ( ollie ( or pumpkin ) ) kitten
=	( pumpkin ( or marcel ) ) kitten	 ( marcel ( or pumpkin ) ) kitten
=	( pumpkin ( or abby ) ) kitten	 ( abby ( or pumpkin ) ) kitten
=	( pumpkin ( or millie ) ) kitten	 ( millie ( or pumpkin ) ) kitten
=	( pumpkin ( or mouse ) ) kitten	 ( mouse ( or pumpkin ) ) kitten
=	( pumpkin ( or oona ) ) kitten	 ( oona ( or pumpkin ) ) kitten
=	( pumpkin ( or mertz ) ) kitten	 ( mertz ( or pumpkin ) ) kitten
=	( ollie ( or marcel ) ) puppy	 ( marcel ( or ollie ) ) puppy
=	( ollie ( or abby ) ) puppy	 ( abby ( or ollie ) ) puppy
=	( ollie ( or millie ) ) puppy	 ( millie ( or ollie ) ) puppy
=	( ollie ( or mouse ) ) puppy	 ( mouse ( or ollie ) ) puppy
=	( ollie ( or oona ) ) puppy	 ( oona ( or ollie ) ) puppy
=	( ollie ( or mertz ) ) puppy	 ( mertz ( or ollie ) ) puppy
=	( ollie ( or pumpkin ) ) puppy	 ( pumpkin ( or ollie ) ) puppy
=	( marcel ( or ollie ) ) puppy	 ( ollie ( or marcel ) ) puppy
=	( marcel ( or abby ) ) puppy	 ( abby ( or marcel ) ) puppy
=	( marcel ( or millie ) ) puppy	 ( millie ( or marcel ) ) puppy
=	( marcel ( or mouse ) ) puppy	 ( mouse ( or marcel ) ) puppy
=	( marcel ( or oona ) ) puppy	 ( oona ( or marcel ) ) puppy
=	( marcel ( or mertz ) ) puppy	 ( mertz ( or marcel ) ) puppy
=	( marcel ( or pumpkin ) ) puppy	 ( pumpkin ( or marcel ) ) puppy
=	( abby ( or ollie ) ) puppy	 ( ollie ( or abby ) ) puppy
=	( abby ( or marcel ) ) puppy	 ( marcel ( or abby ) ) puppy
=	( abby ( or millie ) ) puppy	 ( millie ( or abby ) ) puppy
=	( abby ( or mouse ) ) puppy	 ( mouse ( or abby ) ) puppy
=	( abby ( or oona ) ) puppy	 ( oona ( or abby ) ) puppy
=	( abby ( or mertz ) ) puppy	 ( mertz ( or abby ) ) puppy
=	( abby ( or pumpkin ) ) puppy	 ( pumpkin ( or abby ) ) puppy
=	( millie ( or ollie ) ) puppy	 ( ollie ( or millie ) ) puppy
=	( millie ( or marcel ) ) puppy	 ( marcel ( or millie ) ) puppy
=	( millie ( or abby ) ) puppy	 ( abby ( or millie ) ) puppy
=	( millie ( or mouse ) ) puppy	 ( mouse ( or millie ) ) puppy
