^	some hippo	no ( not hippo )
^	some hungry	no ( not hungry )
^	some non-ape	no ( not non-ape )
^	some ape	no ( not ape )
^	some animal	no ( not animal )
^	some dog	no ( not dog )
^	some cat	no ( not cat )
^	some unable	no ( not unable )
^	some able	no ( not able )
^	some Thai	no ( not Thai )
^	some Asian	no ( not Asian )
^	some bird	no ( not bird )
^	some crow	no ( not crow )
^	some sofa	no ( not sofa )
^	some couch	no ( not couch )
^	some snail	no ( not snail )
^	some vertebrate	no ( not vertebrate )
^	some invertebrate	no ( not invertebrate )
^	some bark	no ( not bark )
^	some puppy	no ( not puppy )
^	some feline	no ( not feline )
^	some mobile	no ( not mobile )
^	some immobile	no ( not immobile )
^	some dead	no ( not dead )
^	some live	no ( not live )
^	some European	no ( not European )
^	some French	no ( not French )
^	some Parisian	no ( not Parisian )
^	some human	no ( not human )
^	some animate	no ( not animate )
^	some inanimate	no ( not inanimate )
^	some seat	no ( not seat )
^	some bench	no ( not bench )
^	some woody	no ( not woody )
^	some plant	no ( not plant )
^	some tree	no ( not tree )
^	some oak	no ( not oak )
^	some bush	no ( not bush )
^	some destructible	no ( not destructible )
^	some indestructible	no ( not indestructible )
^	some mammal	no ( not mammal )
