=	not ( not hippo )	hippo
=	not ( not hungry )	hungry
=	not ( not non-ape )	non-ape
=	not ( not ape )	ape
=	not ( not animal )	animal
=	not ( not dog )	dog
=	not ( not cat )	cat
=	not ( not unable )	unable
=	not ( not able )	able
=	not ( not Thai )	Thai
=	not ( not Asian )	Asian
=	not ( not bird )	bird
=	not ( not crow )	crow
=	not ( not sofa )	sofa
=	not ( not couch )	couch
=	not ( not snail )	snail
=	not ( not vertebrate )	vertebrate
=	not ( not invertebrate )	invertebrate
=	not ( not bark )	bark
=	not ( not puppy )	puppy
=	not ( not feline )	feline
=	not ( not mobile )	mobile
=	not ( not immobile )	immobile
=	not ( not dead )	dead
=	not ( not live )	live
=	not ( not European )	European
=	not ( not French )	French
=	not ( not Parisian )	Parisian
=	not ( not human )	human
=	not ( not animate )	animate
=	not ( not inanimate )	inanimate
=	not ( not seat )	seat
=	not ( not bench )	bench
=	not ( not woody )	woody
=	not ( not plant )	plant
=	not ( not tree )	tree
=	not ( not oak )	oak
=	not ( not bush )	bush
=	not ( not destructible )	destructible
=	not ( not indestructible )	indestructible
=	not ( not mammal )	mammal
