|	some hippo	no non-ape
|	some dog	no non-ape
|	some cat	no non-ape
|	some bird	no non-ape
|	some crow	no non-ape
|	some sofa	no non-ape
|	some couch	no non-ape
|	some snail	no non-ape
|	some invertebrate	no non-ape
|	some puppy	no non-ape
|	some feline	no non-ape
|	some immobile	no non-ape
|	some seat	no non-ape
|	some bench	no non-ape
|	some woody	no non-ape
|	some plant	no non-ape
|	some tree	no non-ape
|	some oak	no non-ape
|	some bush	no non-ape
|	some indestructible	no non-ape
|	some human	no ape
|	some hippo	no animal
|	some hungry	no animal
|	some ape	no animal
|	some dog	no animal
|	some cat	no animal
|	some bird	no animal
|	some crow	no animal
|	some snail	no animal
|	some vertebrate	no animal
|	some invertebrate	no animal
|	some bark	no animal
|	some puppy	no animal
|	some feline	no animal
|	some human	no animal
|	some mammal	no animal
|	some puppy	no dog
|	some Thai	no Asian
|	some crow	no bird
|	some hippo	no vertebrate
|	some ape	no vertebrate
|	some dog	no vertebrate
|	some cat	no vertebrate
|	some bird	no vertebrate
|	some crow	no vertebrate
|	some bark	no vertebrate
|	some puppy	no vertebrate
|	some feline	no vertebrate
|	some human	no vertebrate
|	some mammal	no vertebrate
|	some snail	no invertebrate
|	some cat	no feline
|	some hippo	no mobile
|	some ape	no mobile
|	some animal	no mobile
|	some dog	no mobile
|	some cat	no mobile
|	some bird	no mobile
|	some crow	no mobile
|	some snail	no mobile
|	some vertebrate	no mobile
|	some bark	no mobile
|	some puppy	no mobile
|	some feline	no mobile
|	some human	no mobile
|	some animate	no mobile
|	some mammal	no mobile
|	some hungry	no live
|	some bark	no live
|	some French	no European
|	some Parisian	no European
|	some Parisian	no French
|	some hungry	no animate
|	some bark	no animate
|	some sofa	no inanimate
|	some couch	no inanimate
|	some immobile	no inanimate
|	some dead	no inanimate
|	some seat	no inanimate
|	some bench	no inanimate
|	some woody	no inanimate
|	some plant	no inanimate
|	some tree	no inanimate
|	some oak	no inanimate
|	some bush	no inanimate
|	some sofa	no seat
|	some couch	no seat
|	some bench	no seat
|	some tree	no plant
|	some oak	no plant
|	some bush	no plant
|	some oak	no tree
|	some hippo	no destructible
|	some ape	no destructible
|	some animal	no destructible
|	some dog	no destructible
|	some cat	no destructible
|	some bird	no destructible
|	some crow	no destructible
|	some sofa	no destructible
|	some couch	no destructible
|	some snail	no destructible
|	some vertebrate	no destructible
|	some invertebrate	no destructible
|	some bark	no destructible
|	some puppy	no destructible
|	some feline	no destructible
|	some dead	no destructible
|	some live	no destructible
|	some human	no destructible
|	some animate	no destructible
|	some seat	no destructible
|	some bench	no destructible
|	some woody	no destructible
|	some plant	no destructible
|	some tree	no destructible
|	some oak	no destructible
|	some bush	no destructible
|	some mammal	no destructible
|	some hippo	no mammal
|	some ape	no mammal
|	some dog	no mammal
|	some cat	no mammal
|	some bark	no mammal
|	some puppy	no mammal
|	some feline	no mammal
|	some human	no mammal
