<	( some hippo )	( some non-ape )
<	( some dog )	( some non-ape )
<	( some cat )	( some non-ape )
<	( some bird )	( some non-ape )
<	( some crow )	( some non-ape )
<	( some sofa )	( some non-ape )
<	( some couch )	( some non-ape )
<	( some snail )	( some non-ape )
<	( some invertebrate )	( some non-ape )
<	( some puppy )	( some non-ape )
<	( some feline )	( some non-ape )
<	( some immobile )	( some non-ape )
<	( some seat )	( some non-ape )
<	( some bench )	( some non-ape )
<	( some woody )	( some non-ape )
<	( some plant )	( some non-ape )
<	( some tree )	( some non-ape )
<	( some oak )	( some non-ape )
<	( some bush )	( some non-ape )
<	( some indestructible )	( some non-ape )
<	( some human )	( some ape )
<	( some hippo )	( some animal )
<	( some hungry )	( some animal )
<	( some ape )	( some animal )
<	( some dog )	( some animal )
<	( some cat )	( some animal )
<	( some bird )	( some animal )
<	( some crow )	( some animal )
<	( some snail )	( some animal )
<	( some vertebrate )	( some animal )
<	( some invertebrate )	( some animal )
<	( some bark )	( some animal )
<	( some puppy )	( some animal )
<	( some feline )	( some animal )
<	( some human )	( some animal )
<	( some mammal )	( some animal )
<	( some puppy )	( some dog )
<	( some Thai )	( some Asian )
<	( some crow )	( some bird )
<	( some hippo )	( some vertebrate )
<	( some ape )	( some vertebrate )
<	( some dog )	( some vertebrate )
<	( some cat )	( some vertebrate )
<	( some bird )	( some vertebrate )
<	( some crow )	( some vertebrate )
<	( some bark )	( some vertebrate )
<	( some puppy )	( some vertebrate )
<	( some feline )	( some vertebrate )
<	( some human )	( some vertebrate )
<	( some mammal )	( some vertebrate )
<	( some snail )	( some invertebrate )
<	( some cat )	( some feline )
<	( some hippo )	( some mobile )
<	( some ape )	( some mobile )
<	( some animal )	( some mobile )
<	( some dog )	( some mobile )
<	( some cat )	( some mobile )
<	( some bird )	( some mobile )
<	( some crow )	( some mobile )
<	( some snail )	( some mobile )
<	( some vertebrate )	( some mobile )
<	( some bark )	( some mobile )
<	( some puppy )	( some mobile )
<	( some feline )	( some mobile )
<	( some human )	( some mobile )
<	( some animate )	( some mobile )
<	( some mammal )	( some mobile )
<	( some hungry )	( some live )
<	( some bark )	( some live )
<	( some French )	( some European )
<	( some Parisian )	( some European )
<	( some Parisian )	( some French )
<	( some hungry )	( some animate )
<	( some bark )	( some animate )
<	( some sofa )	( some inanimate )
<	( some couch )	( some inanimate )
<	( some immobile )	( some inanimate )
<	( some dead )	( some inanimate )
<	( some seat )	( some inanimate )
<	( some bench )	( some inanimate )
<	( some woody )	( some inanimate )
<	( some plant )	( some inanimate )
<	( some tree )	( some inanimate )
<	( some oak )	( some inanimate )
<	( some bush )	( some inanimate )
<	( some sofa )	( some seat )
<	( some couch )	( some seat )
<	( some bench )	( some seat )
<	( some tree )	( some plant )
<	( some oak )	( some plant )
<	( some bush )	( some plant )
<	( some oak )	( some tree )
<	( some hippo )	( some destructible )
<	( some ape )	( some destructible )
<	( some animal )	( some destructible )
<	( some dog )	( some destructible )
<	( some cat )	( some destructible )
<	( some bird )	( some destructible )
<	( some crow )	( some destructible )
<	( some sofa )	( some destructible )
<	( some couch )	( some destructible )
<	( some snail )	( some destructible )
<	( some vertebrate )	( some destructible )
<	( some invertebrate )	( some destructible )
<	( some bark )	( some destructible )
<	( some puppy )	( some destructible )
<	( some feline )	( some destructible )
<	( some dead )	( some destructible )
<	( some live )	( some destructible )
<	( some human )	( some destructible )
<	( some animate )	( some destructible )
<	( some seat )	( some destructible )
<	( some bench )	( some destructible )
<	( some woody )	( some destructible )
<	( some plant )	( some destructible )
<	( some tree )	( some destructible )
<	( some oak )	( some destructible )
<	( some bush )	( some destructible )
<	( some mammal )	( some destructible )
<	( some hippo )	( some mammal )
<	( some ape )	( some mammal )
<	( some dog )	( some mammal )
<	( some cat )	( some mammal )
<	( some bark )	( some mammal )
<	( some puppy )	( some mammal )
<	( some feline )	( some mammal )
<	( some human )	( some mammal )
