=	dog	dog
^	not dog	dog
=	( not ( not dog ) )	dog
^	( not ( not ( not dog ) ) )	dog
=	( not ( not ( not ( not dog ) ) ) )	dog
^	( not ( not ( not ( not ( not dog ) ) ) ) )	dog
=	( not ( not ( not ( not ( not ( not dog ) ) ) ) ) )	dog
^	( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) )	dog
=	( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) )	dog
^	( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) )	dog
=	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) )	dog
^	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) )	dog
=	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) )	dog
^	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) )	dog
=	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
^	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
=	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
^	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
=	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
^	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
=	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
^	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
=	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
^	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
=	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
^	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
=	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
^	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
=	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
^	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
=	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
^	( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not ( not dog ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	dog
