|	mobile hippo	not hippo
|	mobile hungry	not hungry
|	mobile non-ape	not non-ape
|	mobile ape	not ape
|	mobile animal	not animal
|	mobile dog	not dog
|	mobile cat	not cat
|	mobile unable	not unable
|	mobile able	not able
|	mobile Thai	not Thai
|	mobile Asian	not Asian
|	mobile bird	not bird
|	mobile crow	not crow
|	mobile sofa	not sofa
|	mobile couch	not couch
|	mobile snail	not snail
|	mobile vertebrate	not vertebrate
|	mobile invertebrate	not invertebrate
|	mobile bark	not bark
|	mobile puppy	not puppy
|	mobile feline	not feline
|	mobile mobile	not mobile
|	mobile immobile	not immobile
|	mobile dead	not dead
|	mobile live	not live
|	mobile European	not European
|	mobile French	not French
|	mobile Parisian	not Parisian
|	mobile human	not human
|	mobile animate	not animate
|	mobile inanimate	not inanimate
|	mobile seat	not seat
|	mobile bench	not bench
|	mobile woody	not woody
|	mobile plant	not plant
|	mobile tree	not tree
|	mobile oak	not oak
|	mobile bush	not bush
|	mobile destructible	not destructible
|	mobile indestructible	not indestructible
|	mobile mammal	not mammal
