<	( two hippo ) mobile	( some hippo ) mobile
<	( two hungry ) mobile	( some hungry ) mobile
<	( two non-ape ) mobile	( some non-ape ) mobile
<	( two ape ) mobile	( some ape ) mobile
<	( two animal ) mobile	( some animal ) mobile
<	( two dog ) mobile	( some dog ) mobile
<	( two cat ) mobile	( some cat ) mobile
<	( two unable ) mobile	( some unable ) mobile
<	( two able ) mobile	( some able ) mobile
<	( two Thai ) mobile	( some Thai ) mobile
<	( two Asian ) mobile	( some Asian ) mobile
<	( two bird ) mobile	( some bird ) mobile
<	( two crow ) mobile	( some crow ) mobile
<	( two sofa ) mobile	( some sofa ) mobile
<	( two couch ) mobile	( some couch ) mobile
<	( two snail ) mobile	( some snail ) mobile
<	( two vertebrate ) mobile	( some vertebrate ) mobile
<	( two invertebrate ) mobile	( some invertebrate ) mobile
<	( two bark ) mobile	( some bark ) mobile
<	( two puppy ) mobile	( some puppy ) mobile
<	( two feline ) mobile	( some feline ) mobile
<	( two immobile ) mobile	( some immobile ) mobile
<	( two dead ) mobile	( some dead ) mobile
<	( two live ) mobile	( some live ) mobile
<	( two French ) mobile	( some French ) mobile
<	( two Parisian ) mobile	( some Parisian ) mobile
<	( two human ) mobile	( some human ) mobile
<	( two animate ) mobile	( some animate ) mobile
<	( two inanimate ) mobile	( some inanimate ) mobile
<	( two seat ) mobile	( some seat ) mobile
<	( two bench ) mobile	( some bench ) mobile
<	( two woody ) mobile	( some woody ) mobile
<	( two plant ) mobile	( some plant ) mobile
<	( two tree ) mobile	( some tree ) mobile
<	( two oak ) mobile	( some oak ) mobile
<	( two bush ) mobile	( some bush ) mobile
<	( two destructible ) mobile	( some destructible ) mobile
<	( two indestructible ) mobile	( some indestructible ) mobile
<	( two mammal ) mobile	( some mammal ) mobile
