<	( all hippo ) French	( all hippo ) European
<	( all hungry ) French	( all hungry ) European
<	( all non-ape ) French	( all non-ape ) European
<	( all ape ) French	( all ape ) European
<	( all animal ) French	( all animal ) European
<	( all dog ) French	( all dog ) European
<	( all cat ) French	( all cat ) European
<	( all unable ) French	( all unable ) European
<	( all able ) French	( all able ) European
<	( all Asian ) French	( all Asian ) European
<	( all bird ) French	( all bird ) European
<	( all crow ) French	( all crow ) European
<	( all sofa ) French	( all sofa ) European
<	( all couch ) French	( all couch ) European
<	( all snail ) French	( all snail ) European
<	( all vertebrate ) French	( all vertebrate ) European
<	( all invertebrate ) French	( all invertebrate ) European
<	( all bark ) French	( all bark ) European
<	( all puppy ) French	( all puppy ) European
<	( all feline ) French	( all feline ) European
<	( all mobile ) French	( all mobile ) European
<	( all immobile ) French	( all immobile ) European
<	( all dead ) French	( all dead ) European
<	( all live ) French	( all live ) European
<	( all human ) French	( all human ) European
<	( all animate ) French	( all animate ) European
<	( all inanimate ) French	( all inanimate ) European
<	( all seat ) French	( all seat ) European
<	( all bench ) French	( all bench ) European
<	( all woody ) French	( all woody ) European
<	( all plant ) French	( all plant ) European
<	( all tree ) French	( all tree ) European
<	( all oak ) French	( all oak ) European
<	( all bush ) French	( all bush ) European
<	( all destructible ) French	( all destructible ) European
<	( all indestructible ) French	( all indestructible ) European
<	( all mammal ) French	( all mammal ) European
