|	( some hippo ) French	( no hippo ) European
|	( some hungry ) French	( no hungry ) European
|	( some non-ape ) French	( no non-ape ) European
|	( some ape ) French	( no ape ) European
|	( some animal ) French	( no animal ) European
|	( some dog ) French	( no dog ) European
|	( some cat ) French	( no cat ) European
|	( some unable ) French	( no unable ) European
|	( some able ) French	( no able ) European
|	( some Asian ) French	( no Asian ) European
|	( some bird ) French	( no bird ) European
|	( some crow ) French	( no crow ) European
|	( some sofa ) French	( no sofa ) European
|	( some couch ) French	( no couch ) European
|	( some snail ) French	( no snail ) European
|	( some vertebrate ) French	( no vertebrate ) European
|	( some invertebrate ) French	( no invertebrate ) European
|	( some bark ) French	( no bark ) European
|	( some puppy ) French	( no puppy ) European
|	( some feline ) French	( no feline ) European
|	( some mobile ) French	( no mobile ) European
|	( some immobile ) French	( no immobile ) European
|	( some dead ) French	( no dead ) European
|	( some live ) French	( no live ) European
|	( some human ) French	( no human ) European
|	( some animate ) French	( no animate ) European
|	( some inanimate ) French	( no inanimate ) European
|	( some seat ) French	( no seat ) European
|	( some bench ) French	( no bench ) European
|	( some woody ) French	( no woody ) European
|	( some plant ) French	( no plant ) European
|	( some tree ) French	( no tree ) European
|	( some oak ) French	( no oak ) European
|	( some bush ) French	( no bush ) European
|	( some destructible ) French	( no destructible ) European
|	( some indestructible ) French	( no indestructible ) European
|	( some mammal ) French	( no mammal ) European
